initial,pulse,tau,state,real,imag,probability
"|1,01>",ion_pi,0.27044025157232704,"|1,10>",0.0,-0.4121445370371919,0.16986311940960125
"|1,01>",ion_pi,0.27672955974842767,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.27672955974842767,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.27672955974842767,"|1,01>",0.9070024148017378,0.0,0.8226533804561836
"|1,01>",ion_pi,0.27672955974842767,"|1,10>",0.0,-0.42112542020616317,0.1773466195438175
"|1,01>",ion_pi,0.2830188679245283,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.2830188679245283,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.2830188679245283,"|1,01>",0.902797829965744,0.0,0.8150439217908564
"|1,01>",ion_pi,0.2830188679245283,"|1,10>",0.0,-0.4300652022765206,0.1849560782091446
"|1,01>",ion_pi,0.2893081761006289,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.2893081761006289,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.2893081761006289,"|1,01>",0.8985051336530799,0.0,0.807311475200939
"|1,01>",ion_pi,0.2893081761006289,"|1,10>",0.0,-0.4389630107412939,0.19268852479906132
"|1,01>",ion_pi,0.29559748427672955,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.29559748427672955,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.29559748427672955,"|1,01>",0.8941247448233381,0.0,0.7994590593053995
"|1,01>",ion_pi,0.29559748427672955,"|1,10>",0.0,-0.4478179771900629,0.20054094069459968
"|1,01>",ion_pi,0.30188679245283023,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.30188679245283023,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.30188679245283023,"|1,01>",0.8896570909947481,0.0,0.7914897395572374
"|1,01>",ion_pi,0.30188679245283023,"|1,10>",0.0,-0.4566292373937134,0.20851026044276427
"|1,01>",ion_pi,0.30817610062893086,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.30817610062893086,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.30817610062893086,"|1,01>",0.8851026082024436,0.0,0.7834066270467683
"|1,01>",ion_pi,0.30817610062893086,"|1,10>",0.0,-0.4653959313887812,0.21659337295323114
"|1,01>",ion_pi,0.3144654088050315,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3144654088050315,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3144654088050315,"|1,01>",0.8804617409559202,0.0,0.77521287728713
"|1,01>",ion_pi,0.3144654088050315,"|1,10>",0.0,-0.4741172035613886,0.22478712271287118
"|1,01>",ion_pi,0.3207547169811321,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3207547169811321,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3207547169811321,"|1,01>",0.8757349421956372,0.0,0.766911688982396
"|1,01>",ion_pi,0.3207547169811321,"|1,10>",0.0,-0.482792202730745,0.2330883110176048
"|1,01>",ion_pi,0.32704402515723274,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.32704402515723274,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.32704402515723274,"|1,01>",0.8709226732488211,0.0,0.7585063027788729
"|1,01>",ion_pi,0.32704402515723274,"|1,10>",0.0,-0.49142008223222533,0.2414936972211271
"|1,01>",ion_pi,0.33333333333333337,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.33333333333333337,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.33333333333333337,"|1,01>",0.8660254037844385,0.0,0.7499999999999997
"|1,01>",ion_pi,0.33333333333333337,"|1,10>",0.0,-0.5,0.25
"|1,01>",ion_pi,0.339622641509434,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.339622641509434,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.339622641509434,"|1,01>",0.861043611767356,0.0,0.7413961013653733
"|1,01>",ion_pi,0.339622641509434,"|1,10>",0.0,-0.5085311186492207,0.2586038986346278
"|1,01>",ion_pi,0.3459119496855346,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3459119496855346,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3459119496855346,"|1,01>",0.8559777834116898,0.0,0.7326979656943898
"|1,01>",ion_pi,0.3459119496855346,"|1,10>",0.0,-0.5170126055577458,0.26730203430560917
"|1,01>",ion_pi,0.35220125786163525,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.35220125786163525,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.35220125786163525,"|1,01>",0.8508284131333596,0.0,0.7239089885950307
"|1,01>",ion_pi,0.35220125786163525,"|1,10>",0.0,-0.5254436329474059,0.2760910114049682
"|1,01>",ion_pi,0.3584905660377359,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3584905660377359,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3584905660377359,"|1,01>",0.845596003501826,0.0,0.7150326011382601
"|1,01>",ion_pi,0.3584905660377359,"|1,10>",0.0,-0.5338233779647904,0.2849673988617395
"|1,01>",ion_pi,0.3647798742138365,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3647798742138365,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3647798742138365,"|1,01>",0.8402810651910442,0.0,0.7060722685185958
"|1,01>",ion_pi,0.3647798742138365,"|1,10>",0.0,-0.5421510227615586,0.293927731481404
"|1,01>",ion_pi,0.37106918238993714,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.37106918238993714,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.37106918238993714,"|1,01>",0.8348841169296244,0.0,0.6970314887013588
"|1,01>",ion_pi,0.37106918238993714,"|1,10>",0.0,-0.5504257545742585,0.30296851129864183
"|1,01>",ion_pi,0.37735849056603776,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.37735849056603776,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.37735849056603776,"|1,01>",0.8294056854502017,0.0,0.6879137910571188
"|1,01>",ion_pi,0.37735849056603776,"|1,10>",0.0,-0.5586467658036522,0.3120862089428807
"|1,01>",ion_pi,0.3836477987421384,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3836477987421384,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.3836477987421384,"|1,01>",0.8238463054380316,0.0,0.6787227349838945
"|1,01>",ion_pi,0.3836477987421384,"|1,10>",0.0,-0.5668132540935377,0.3212772650161053
"|1,01>",ion_pi,0.389937106918239,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.389937106918239,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.389937106918239,"|1,01>",0.818206519478802,0.0,0.6694619085176151
"|1,01>",ion_pi,0.389937106918239,"|1,10>",0.0,-0.5749244224090536,0.3305380914823839
"|1,01>",ion_pi,0.39622641509433965,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.39622641509433965,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.39622641509433965,"|1,01>",0.8124868780056811,0.0,0.6601349269314185
"|1,01>",ion_pi,0.39622641509433965,"|1,10>",0.0,-0.5829794791144721,0.3398650730685812
"|1,01>",ion_pi,0.4025157232704403,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4025157232704403,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4025157232704403,"|1,01>",0.8066879392455926,0.0,0.6507454313243008
"|1,01>",ion_pi,0.4025157232704403,"|1,10>",0.0,-0.5909776380504581,0.34925456867569826
"|1,01>",ion_pi,0.4088050314465409,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4088050314465409,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4088050314465409,"|1,01>",0.8008102691647376,0.0,0.6412970871996996
"|1,01>",ion_pi,0.4088050314465409,"|1,10>",0.0,-0.5989181186108005,0.35870291280030087
"|1,01>",ion_pi,0.41509433962264153,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.41509433962264153,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.41509433962264153,"|1,01>",0.7948544414133536,0.0,0.6317935830345344
"|1,01>",ion_pi,0.41509433962264153,"|1,10>",0.0,-0.6068001458185938,0.36820641696546663
"|1,01>",ion_pi,0.42138364779874216,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.42138364779874216,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.42138364779874216,"|1,01>",0.7888210372697289,0.0,0.6222386288392909
"|1,01>",ion_pi,0.42138364779874216,"|1,10>",0.0,-0.6146229504018773,0.3777613711607085
"|1,01>",ion_pi,0.4276729559748428,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4276729559748428,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4276729559748428,"|1,01>",0.7827106455834728,0.0,0.6126359547096968
"|1,01>",ion_pi,0.4276729559748428,"|1,10>",0.0,-0.6223857688687153,0.38736404529030194
"|1,01>",ion_pi,0.4339622641509434,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4339622641509434,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4339622641509434,"|1,01>",0.7765238627180429,0.0,0.6029893093705498
"|1,01>",ion_pi,0.4339622641509434,"|1,10>",0.0,-0.6300878435817111,0.3970106906294508
"|1,01>",ion_pi,0.44025157232704404,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.44025157232704404,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.44025157232704404,"|1,01>",0.7702612924925374,0.0,0.5933024587122743
"|1,01>",ion_pi,0.44025157232704404,"|1,10>",0.0,-0.6377284228319492,0.4066975412877254
"|1,01>",ion_pi,0.44654088050314467,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.44654088050314467,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.44654088050314467,"|1,01>",0.763923546122773,0.0,0.5835791843207925
"|1,01>",ion_pi,0.44654088050314467,"|1,10>",0.0,-0.6453067609123656,0.41642081567920897
"|1,01>",ion_pi,0.4528301886792453,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4528301886792453,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4528301886792453,"|1,01>",0.7575112421616199,0.0,0.5738232820012403
"|1,01>",ion_pi,0.4528301886792453,"|1,10>",0.0,-0.6528221181905215,0.4261767179987592
"|1,01>",ion_pi,0.4591194968553459,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4591194968553459,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4591194968553459,"|1,01>",0.7510250064386427,0.0,0.5640385602961633
"|1,01>",ion_pi,0.4591194968553459,"|1,10>",0.0,-0.6602737611807973,0.4359614397038365
"|1,01>",ion_pi,0.46540880503144655,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.46540880503144655,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.46540880503144655,"|1,01>",0.7444654719990123,0.0,0.5542288389987121
"|1,01>",ion_pi,0.46540880503144655,"|1,10>",0.0,-0.6676609626159722,0.4457711610012866
"|1,01>",ion_pi,0.4716981132075472,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4716981132075472,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4716981132075472,"|1,01>",0.737833279041727,0.0,0.544397947661467
"|1,01>",ion_pi,0.4716981132075472,"|1,10>",0.0,-0.6749830015182102,0.4556020523385322
"|1,01>",ion_pi,0.4779874213836478,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4779874213836478,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4779874213836478,"|1,01>",0.7311290748571277,0.0,0.5345497241014395
"|1,01>",ion_pi,0.4779874213836478,"|1,10>",0.0,-0.682239163269422,0.4654502758985611
"|1,01>",ion_pi,0.48427672955974843,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.48427672955974843,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.48427672955974843,"|1,01>",0.7243535137637234,0.0,0.5246880129018526
"|1,01>",ion_pi,0.48427672955974843,"|1,10>",0.0,-0.6894287396810125,0.47531198709814926
"|1,01>",ion_pi,0.49056603773584906,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.49056603773584906,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.49056603773584906,"|1,01>",0.7175072570443305,0.0,0.514816663911279
"|1,01>",ion_pi,0.49056603773584906,"|1,10>",0.0,-0.6965510290629965,0.4851833360887194
"|1,01>",ion_pi,0.4968553459119497,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4968553459119497,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.4968553459119497,"|1,01>",0.7105909728815395,0.0,0.5049395307407328
"|1,01>",ion_pi,0.4968553459119497,"|1,10>",0.0,-0.7036053362924892,0.49506046925926683
"|1,01>",ion_pi,0.5031446540880503,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5031446540880503,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5031446540880503,"|1,01>",0.7036053362924903,0.0,0.49506046925926844
"|1,01>",ion_pi,0.5031446540880503,"|1,10>",0.0,-0.7105909728815402,0.5049395307407337
"|1,01>",ion_pi,0.5094339622641509,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5094339622641509,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5094339622641509,"|1,01>",0.6965510290629975,0.0,0.4851833360887208
"|1,01>",ion_pi,0.5094339622641509,"|1,10>",0.0,-0.7175072570443317,0.5148166639112807
"|1,01>",ion_pi,0.5157232704402516,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5157232704402516,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5157232704402516,"|1,01>",0.6894287396810124,0.0,0.47531198709814915
"|1,01>",ion_pi,0.5157232704402516,"|1,10>",0.0,-0.724353513763723,0.5246880129018521
"|1,01>",ion_pi,0.5220125786163522,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5220125786163522,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5220125786163522,"|1,01>",0.6822391632694226,0.0,0.46545027589856186
"|1,01>",ion_pi,0.5220125786163522,"|1,10>",0.0,-0.7311290748571282,0.5345497241014402
"|1,01>",ion_pi,0.5283018867924528,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5283018867924528,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5283018867924528,"|1,01>",0.6749830015182108,0.0,0.45560205233853296
"|1,01>",ion_pi,0.5283018867924528,"|1,10>",0.0,-0.7378332790417274,0.5443979476614675
"|1,01>",ion_pi,0.5345911949685535,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5345911949685535,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5345911949685535,"|1,01>",0.6676609626159729,0.0,0.4457711610012875
"|1,01>",ion_pi,0.5345911949685535,"|1,10>",0.0,-0.7444654719990127,0.5542288389987128
"|1,01>",ion_pi,0.5408805031446541,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5408805031446541,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5408805031446541,"|1,01>",0.6602737611807971,0.0,0.4359614397038362
"|1,01>",ion_pi,0.5408805031446541,"|1,10>",0.0,-0.7510250064386425,0.564038560296163
"|1,01>",ion_pi,0.5471698113207547,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5471698113207547,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5471698113207547,"|1,01>",0.6528221181905218,0.0,0.42617671799875967
"|1,01>",ion_pi,0.5471698113207547,"|1,10>",0.0,-0.7575112421616204,0.573823282001241
"|1,01>",ion_pi,0.5534591194968553,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5534591194968553,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5534591194968553,"|1,01>",0.6453067609123662,0.0,0.4164208156792097
"|1,01>",ion_pi,0.5534591194968553,"|1,10>",0.0,-0.7639235461227731,0.5835791843207927
"|1,01>",ion_pi,0.559748427672956,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.559748427672956,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.559748427672956,"|1,01>",0.6377284228319497,0.0,0.40669754128772606
"|1,01>",ion_pi,0.559748427672956,"|1,10>",0.0,-0.7702612924925382,0.5933024587122754
"|1,01>",ion_pi,0.5660377358490566,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5660377358490566,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5660377358490566,"|1,01>",0.6300878435817118,0.0,0.39701069062945166
"|1,01>",ion_pi,0.5660377358490566,"|1,10>",0.0,-0.7765238627180431,0.6029893093705502
"|1,01>",ion_pi,0.5723270440251572,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5723270440251572,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5723270440251572,"|1,01>",0.6223857688687152,0.0,0.3873640452903018
"|1,01>",ion_pi,0.5723270440251572,"|1,10>",0.0,-0.7827106455834727,0.6126359547096966
"|1,01>",ion_pi,0.5786163522012578,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5786163522012578,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5786163522012578,"|1,01>",0.6146229504018778,0.0,0.37776137116070907
"|1,01>",ion_pi,0.5786163522012578,"|1,10>",0.0,-0.7888210372697293,0.6222386288392917
"|1,01>",ion_pi,0.5849056603773585,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5849056603773585,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5849056603773585,"|1,01>",0.6068001458185935,0.0,0.3682064169654664
"|1,01>",ion_pi,0.5849056603773585,"|1,10>",0.0,-0.7948544414133533,0.6317935830345338
"|1,01>",ion_pi,0.5911949685534591,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5911949685534591,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5911949685534591,"|1,01>",0.5989181186107998,0.0,0.35870291280030003
"|1,01>",ion_pi,0.5911949685534591,"|1,10>",0.0,-0.8008102691647369,0.6412970871996982
"|1,01>",ion_pi,0.5974842767295597,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5974842767295597,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.5974842767295597,"|1,01>",0.5909776380504583,0.0,0.34925456867569854
"|1,01>",ion_pi,0.5974842767295597,"|1,10>",0.0,-0.806687939245593,0.6507454313243015
"|1,01>",ion_pi,0.6037735849056605,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6037735849056605,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6037735849056605,"|1,01>",0.5829794791144731,0.0,0.3398650730685824
"|1,01>",ion_pi,0.6037735849056605,"|1,10>",0.0,-0.8124868780056826,0.6601349269314211
"|1,01>",ion_pi,0.6100628930817611,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6100628930817611,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6100628930817611,"|1,01>",0.5749244224090541,0.0,0.33053809148238444
"|1,01>",ion_pi,0.6100628930817611,"|1,10>",0.0,-0.8182065194788029,0.6694619085176166
"|1,01>",ion_pi,0.6163522012578617,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6163522012578617,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6163522012578617,"|1,01>",0.5668132540935372,0.0,0.32127726501610476
"|1,01>",ion_pi,0.6163522012578617,"|1,10>",0.0,-0.8238463054380315,0.6787227349838942
"|1,01>",ion_pi,0.6226415094339623,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6226415094339623,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6226415094339623,"|1,01>",0.5586467658036521,0.0,0.3120862089428806
"|1,01>",ion_pi,0.6226415094339623,"|1,10>",0.0,-0.8294056854502019,0.6879137910571193
"|1,01>",ion_pi,0.628930817610063,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.628930817610063,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.628930817610063,"|1,01>",0.5504257545742588,0.0,0.30296851129864216
"|1,01>",ion_pi,0.628930817610063,"|1,10>",0.0,-0.8348841169296253,0.6970314887013602
"|1,01>",ion_pi,0.6352201257861636,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6352201257861636,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6352201257861636,"|1,01>",0.5421510227615585,0.0,0.2939277314814039
"|1,01>",ion_pi,0.6352201257861636,"|1,10>",0.0,-0.8402810651910444,0.7060722685185962
"|1,01>",ion_pi,0.6415094339622642,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6415094339622642,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6415094339622642,"|1,01>",0.5338233779647912,0.0,0.2849673988617403
"|1,01>",ion_pi,0.6415094339622642,"|1,10>",0.0,-0.8455960035018267,0.7150326011382614
"|1,01>",ion_pi,0.6477987421383649,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6477987421383649,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6477987421383649,"|1,01>",0.5254436329474061,0.0,0.2760910114049685
"|1,01>",ion_pi,0.6477987421383649,"|1,10>",0.0,-0.8508284131333602,0.7239089885950319
"|1,01>",ion_pi,0.6540880503144655,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6540880503144655,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6540880503144655,"|1,01>",0.5170126055577458,0.0,0.26730203430560917
"|1,01>",ion_pi,0.6540880503144655,"|1,10>",0.0,-0.8559777834116904,0.7326979656943907
"|1,01>",ion_pi,0.6603773584905661,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6603773584905661,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6603773584905661,"|1,01>",0.5085311186492205,0.0,0.25860389863462757
"|1,01>",ion_pi,0.6603773584905661,"|1,10>",0.0,-0.8610436117673553,0.7413961013653722
"|1,01>",ion_pi,0.6666666666666667,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6666666666666667,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6666666666666667,"|1,01>",0.49999999999999967,0.0,0.24999999999999967
"|1,01>",ion_pi,0.6666666666666667,"|1,10>",0.0,-0.8660254037844385,0.7499999999999997
"|1,01>",ion_pi,0.6729559748427674,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6729559748427674,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6729559748427674,"|1,01>",0.49142008223222483,0.0,0.24149369722112662
"|1,01>",ion_pi,0.6729559748427674,"|1,10>",0.0,-0.8709226732488206,0.7585063027788719
"|1,01>",ion_pi,0.679245283018868,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.679245283018868,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.679245283018868,"|1,01>",0.48279220273074547,0.0,0.23308831101760524
"|1,01>",ion_pi,0.679245283018868,"|1,10>",0.0,-0.8757349421956377,0.766911688982397
"|1,01>",ion_pi,0.6855345911949686,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6855345911949686,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6855345911949686,"|1,01>",0.4741172035613881,0.0,0.2247871227128707
"|1,01>",ion_pi,0.6855345911949686,"|1,10>",0.0,-0.8804617409559197,0.775212877287129
"|1,01>",ion_pi,0.6918238993710693,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6918238993710693,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6918238993710693,"|1,01>",0.4653959313887807,0.0,0.2165933729532307
"|1,01>",ion_pi,0.6918238993710693,"|1,10>",0.0,-0.885102608202443,0.7834066270467673
"|1,01>",ion_pi,0.6981132075471699,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6981132075471699,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.6981132075471699,"|1,01>",0.4566292373937137,0.0,0.20851026044276455
"|1,01>",ion_pi,0.6981132075471699,"|1,10>",0.0,-0.8896570909947485,0.7914897395572383
"|1,01>",ion_pi,0.7044025157232705,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7044025157232705,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7044025157232705,"|1,01>",0.44781797719006244,0.0,0.2005409406945993
"|1,01>",ion_pi,0.7044025157232705,"|1,10>",0.0,-0.8941247448233376,0.7994590593053985
"|1,01>",ion_pi,0.7106918238993711,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7106918238993711,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7106918238993711,"|1,01>",0.4389630107412939,0.0,0.19268852479906132
"|1,01>",ion_pi,0.7106918238993711,"|1,10>",0.0,-0.8985051336530797,0.8073114752009386
"|1,01>",ion_pi,0.7169811320754718,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7169811320754718,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7169811320754718,"|1,01>",0.43006520227652056,0.0,0.18495607820914456
"|1,01>",ion_pi,0.7169811320754718,"|1,10>",0.0,-0.902797829965743,0.8150439217908546
"|1,01>",ion_pi,0.7232704402515724,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7232704402515724,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7232704402515724,"|1,01>",0.4211254202061632,0.0,0.17734661954381756
"|1,01>",ion_pi,0.7232704402515724,"|1,10>",0.0,-0.9070024148017367,0.8226533804561816
"|1,01>",ion_pi,0.729559748427673,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.729559748427673,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.729559748427673,"|1,01>",0.41214453703719184,0.0,0.1698631194096012
"|1,01>",ion_pi,0.729559748427673,"|1,10>",0.0,-0.911118477800993,0.8301368805903986
"|1,01>",ion_pi,0.7358490566037736,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7358490566037736,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7358490566037736,"|1,01>",0.40312342928797285,0.0,0.16250849924089525
"|1,01>",ion_pi,0.7358490566037736,"|1,10>",0.0,-0.9151456172430189,0.8374915007591061
"|1,01>",ion_pi,0.7421383647798743,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7421383647798743,"|r,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7421383647798743,"|1,01>",0.39406297740271695,0.0,0.1552856301594942
"|1,01>",ion_pi,0.7421383647798743,"|1,10>",0.0,-0.9190834400861039,0.8447143698405069
"|1,01>",ion_pi,0.7484276729559749,"|0,01>",0.0,0.0,0.0
"|1,01>",ion_pi,0.7484276729559749,"|r,01>",0.0,0.0,0.0
